Year,Economy,Economy Label,Index,Index Label,Index Base 2015,Index Base 2015 Footnote,Index Base 2015 Missing value
2019,604,"Peru",6,"Unit value index of imports",102.4702,,
2019,604,"Peru",7,"Terms of trade index",104.9308,,
2019,604,"Peru",8,"Purchasing power index of exports",135.1172,,
2019,608,"Philippines",1,"Value index of exports",119.5603,,
2019,608,"Philippines",2,"Value index of imports",151.0492,,
2019,608,"Philippines",3,"Volume index of exports",119.4294,,
2019,608,"Philippines",4,"Volume index of imports",149.882,,
2019,608,"Philippines",5,"Unit value index of exports",100.1096,,
2019,608,"Philippines",6,"Unit value index of imports",100.7788,,
2019,608,"Philippines",7,"Terms of trade index",99.336,,
2019,608,"Philippines",8,"Purchasing power index of exports",118.6364,,
2019,616,"Poland",1,"Value index of exports",133.8843,,
2019,616,"Poland",2,"Value index of imports",135.0222,,
2019,616,"Poland",3,"Volume index of exports",120.3751,,
2019,616,"Poland",4,"Volume index of imports",119.1353,,
2019,616,"Poland",5,"Unit value index of exports",111.2226,,
2019,616,"Poland",6,"Unit value index of imports",113.3351,,
2019,616,"Poland",7,"Terms of trade index",98.136,,
2019,616,"Poland",8,"Purchasing power index of exports",118.1313,,
2019,620,"Portugal",1,"Value index of exports",121.8291,,
2019,620,"Portugal",2,"Value index of imports",133.8104,,
2019,620,"Portugal",3,"Volume index of exports",110.8921,,
2019,620,"Portugal",4,"Volume index of imports",119.6303,,
2019,620,"Portugal",5,"Unit value index of exports",109.8627,,
2019,620,"Portugal",6,"Unit value index of imports",111.8532,,
2019,620,"Portugal",7,"Terms of trade index",98.2205,,
2019,620,"Portugal",8,"Purchasing power index of exports",108.9187,,
2019,634,"Qatar",1,"Value index of exports",93.0429,,
2019,634,"Qatar",2,"Value index of imports",89.5808,,
2019,634,"Qatar",3,"Volume index of exports",95.4757,,
2019,634,"Qatar",4,"Volume index of imports",84.471,,
2019,634,"Qatar",5,"Unit value index of exports",97.4519,,
2019,634,"Qatar",6,"Unit value index of imports",106.0491,,
2019,634,"Qatar",7,"Terms of trade index",91.8932,,
2019,634,"Qatar",8,"Purchasing power index of exports",87.7357,,
2019,410,"Republic of Korea",1,"Value index of exports",102.938,,
2019,410,"Republic of Korea",2,"Value index of imports",115.3137,,
2019,410,"Republic of Korea",3,"Volume index of exports",106.09,,
2019,410,"Republic of Korea",4,"Volume index of imports",108.7276,,
2019,410,"Republic of Korea",5,"Unit value index of exports",97.0289,,
2019,410,"Republic of Korea",6,"Unit value index of imports",106.0574,,
2019,410,"Republic of Korea",7,"Terms of trade index",91.4871,,
2019,410,"Republic of Korea",8,"Purchasing power index of exports",97.0587,,
2019,498,"Republic of Moldova",1,"Value index of exports",141.3057,,
2019,498,"Republic of Moldova",2,"Value index of imports",146.5461,,
2019,498,"Republic of Moldova",3,"Volume index of exports",138.0115,,
2019,498,"Republic of Moldova",4,"Volume index of imports",140.713,,
2019,498,"Republic of Moldova",5,"Unit value index of exports",102.3869,,
2019,498,"Republic of Moldova",6,"Unit value index of imports",104.1454,,
2019,498,"Republic of Moldova",7,"Terms of trade index",98.3115,,
2019,498,"Republic of Moldova",8,"Purchasing power index of exports",135.6811,,
2019,642,"Romania",1,"Value index of exports",126.8608,,
2019,642,"Romania",2,"Value index of imports",138.2674,,
2019,642,"Romania",3,"Volume index of exports",111.7011,,
2019,642,"Romania",4,"Volume index of imports",116.9997,,
2019,642,"Romania",5,"Unit value index of exports",113.5717,,
2019,642,"Romania",6,"Unit value index of imports",118.1776,,
2019,642,"Romania",7,"Terms of trade index",96.1025,,
2019,642,"Romania",8,"Purchasing power index of exports",107.3476,,
2019,643,"Russian Federation",1,"Value index of exports",122.9343,,
2019,643,"Russian Federation",2,"Value index of imports",131.529,,
2019,643,"Russian Federation",3,"Volume index of exports",109.4441,,
2019,643,"Russian Federation",4,"Volume index of imports",128.0085,,
2019,643,"Russian Federation",5,"Unit value index of exports",112.3261,,
2019,643,"Russian Federation",6,"Unit value index of imports",102.7502,,
2019,643,"Russian Federation",7,"Terms of trade index",109.3196,,
2019,643,"Russian Federation",8,"Purchasing power index of exports",119.6438,,
2019,646,"Rwanda",1,"Value index of exports",189.6379,,
2019,646,"Rwanda",2,"Value index of imports",111.8584,,
2019,646,"Rwanda",3,"Volume index of exports",169.8254,,
2019,646,"Rwanda",4,"Volume index of imports",107.9277,,
2019,646,"Rwanda",5,"Unit value index of exports",111.6664,,
2019,646,"Rwanda",6,"Unit value index of imports",103.642,,
2019,646,"Rwanda",7,"Terms of trade index",107.7424,,
2019,646,"Rwanda",8,"Purchasing power index of exports",182.974,,
2019,654,"Saint Helena",1,"Value index of exports",129.7827,,
2019,654,"Saint Helena",2,"Value index of imports",81.2613,,
2019,654,"Saint Helena",3,"Volume index of exports",148.3801,,
2019,654,"Saint Helena",4,"Volume index of imports",71.4303,,
2019,654,"Saint Helena",5,"Unit value index of exports",87.4664,,
2019,654,"Saint Helena",6,"Unit value index of imports",113.7631,,
2019,654,"Saint Helena",7,"Terms of trade index",76.8847,,
2019,654,"Saint Helena",8,"Purchasing power index of exports",114.0815,,
2019,659,"Saint Kitts and Nevis",1,"Value index of exports",105.2365,,
2019,659,"Saint Kitts and Nevis",2,"Value index of imports",113.7681,,
2019,659,"Saint Kitts and Nevis",3,"Volume index of exports",93.7839,,
2019,659,"Saint Kitts and Nevis",4,"Volume index of imports",109.218,,
2019,659,"Saint Kitts and Nevis",5,"Unit value index of exports",112.2116,,
2019,659,"Saint Kitts and Nevis",6,"Unit value index of imports",104.1661,,
2019,659,"Saint Kitts and Nevis",7,"Terms of trade index",107.7238,,
2019,659,"Saint Kitts and Nevis",8,"Purchasing power index of exports",101.0276,,
2019,662,"Saint Lucia",1,"Value index of exports",46.6214,,
2019,662,"Saint Lucia",2,"Value index of imports",103.4448,,
2019,662,"Saint Lucia",3,"Volume index of exports",45.257,,
2019,662,"Saint Lucia",4,"Volume index of imports",95.5506,,
2019,662,"Saint Lucia",5,"Unit value index of exports",103.0147,,
2019,662,"Saint Lucia",6,"Unit value index of imports",108.2618,,
2019,662,"Saint Lucia",7,"Terms of trade index",95.1533,,
2019,662,"Saint Lucia",8,"Purchasing power index of exports",43.0635,,
2019,666,"Saint Pierre and Miquelon",1,"Value index of exports",1129.8292,,
2019,666,"Saint Pierre and Miquelon",2,"Value index of imports",103.7213,,
2019,666,"Saint Pierre and Miquelon",3,"Volume index of exports",320.3301,,
2019,666,"Saint Pierre and Miquelon",4,"Volume index of imports",94.067,,
2019,666,"Saint Pierre and Miquelon",5,"Unit value index of exports",352.7077,,
2019,666,"Saint Pierre and Miquelon",6,"Unit value index of imports",110.2631,,
2019,666,"Saint Pierre and Miquelon",7,"Terms of trade index",319.8782,,
2019,666,"Saint Pierre and Miquelon",8,"Purchasing power index of exports",1024.6662,,
2019,670,"Saint Vincent and the Grenadines",1,"Value index of exports",84.1337,,
2019,670,"Saint Vincent and the Grenadines",2,"Value index of imports",98.0159,,
2019,670,"Saint Vincent and the Grenadines",3,"Volume index of exports",89.6769,,
2019,670,"Saint Vincent and the Grenadines",4,"Volume index of imports",93.7755,,
2019,670,"Saint Vincent and the Grenadines",5,"Unit value index of exports",93.8188,,
2019,670,"Saint Vincent and the Grenadines",6,"Unit value index of imports",104.5219,,
2019,670,"Saint Vincent and the Grenadines",7,"Terms of trade index",89.76,,
2019,670,"Saint Vincent and the Grenadines",8,"Purchasing power index of exports",80.4939,,
2019,882,"Samoa",1,"Value index of exports",83.8813,,
2019,882,"Samoa",2,"Value index of imports",105.4184,,
2019,882,"Samoa",3,"Volume index of exports",79.3209,,
2019,882,"Samoa",4,"Volume index of imports",99.5647,,
2019,882,"Samoa",5,"Unit value index of exports",105.7493,,
2019,882,"Samoa",6,"Unit value index of imports",105.8793,,
2019,882,"Samoa",7,"Terms of trade index",99.8773,,
2019,882,"Samoa",8,"Purchasing power index of exports",79.2236,,
2019,678,"Sao Tome and Principe",1,"Value index of exports",115.5781,,
2019,678,"Sao Tome and Principe",2,"Value index of imports",117.1782,,
2019,678,"Sao Tome and Principe",3,"Volume index of exports",92.1387,,
2019,678,"Sao Tome and Principe",4,"Volume index of imports",111.2359,,
2019,678,"Sao Tome and Principe",5,"Unit value index of exports",125.4393,,
2019,678,"Sao Tome and Principe",6,"Unit value index of imports",105.3421,,
2019,678,"Sao Tome and Principe",7,"Terms of trade index",119.078,,
2019,678,"Sao Tome and Principe",8,"Purchasing power index of exports",109.7169,,
2019,682,"Saudi Arabia",1,"Value index of exports",128.5203,,
2019,682,"Saudi Arabia",2,"Value index of imports",87.6842,,
2019,682,"Saudi Arabia",3,"Volume index of exports",105.548,,
2019,682,"Saudi Arabia",4,"Volume index of imports",91.927,,
2019,682,"Saudi Arabia",5,"Unit value index of exports",121.7647,,
2019,682,"Saudi Arabia",6,"Unit value index of imports",95.3846,,
2019,682,"Saudi Arabia",7,"Terms of trade index",127.6565,,
2019,682,"Saudi Arabia",8,"Purchasing power index of exports",134.739,,
2019,686,"Senegal",1,"Value index of exports",164.831,,
2019,686,"Senegal",2,"Value index of imports",144.845,,
2019,686,"Senegal",3,"Volume index of exports",149.4767,,
2019,686,"Senegal",4,"Volume index of imports",139.3726,,
2019,686,"Senegal",5,"Unit value index of exports",110.272,,
2019,686,"Senegal",6,"Unit value index of imports",103.9264,,
2019,686,"Senegal",7,"Terms of trade index",106.1059,,
2019,686,"Senegal",8,"Purchasing power index of exports",158.6035,,
2019,688,"Serbia",1,"Value index of exports",146.3887,,
2019,688,"Serbia",2,"Value index of imports",145.6293,,
2019,688,"Serbia",3,"Volume index of exports",141.2081,,
2019,688,"Serbia",4,"Volume index of imports",139.7441,,
2019,688,"Serbia",5,"Unit value index of exports",103.6688,,
2019,688,"Serbia",6,"Unit value index of imports",104.2114,,
2019,688,"Serbia",7,"Terms of trade index",99.4793,,
2019,688,"Serbia",8,"Purchasing power index of exports",140.4728,,
2019,891,"Serbia and Montenegro",1,"Value index of exports",,,"Not applicable"
2019,891,"Serbia and Montenegro",2,"Value index of imports",,,"Not applicable"
2019,891,"Serbia and Montenegro",3,"Volume index of exports",,,"Not applicable"
2019,891,"Serbia and Montenegro",4,"Volume index of imports",,,"Not applicable"
2019,891,"Serbia and Montenegro",5,"Unit value index of exports",,,"Not applicable"
2019,891,"Serbia and Montenegro",6,"Unit value index of imports",,,"Not applicable"
2019,891,"Serbia and Montenegro",7,"Terms of trade index",,,"Not applicable"
2019,891,"Serbia and Montenegro",8,"Purchasing power index of exports",,,"Not applicable"
2019,690,"Seychelles",1,"Value index of exports",132.17,,
2019,690,"Seychelles",2,"Value index of imports",118.6036,,
2019,690,"Seychelles",3,"Volume index of exports",137.6694,,
2019,690,"Seychelles",4,"Volume index of imports",116.9023,,
2019,690,"Seychelles",5,"Unit value index of exports",96.0054,,
2019,690,"Seychelles",6,"Unit value index of imports",101.4553,,
2019,690,"Seychelles",7,"Terms of trade index",94.6282,,
2019,690,"Seychelles",8,"Purchasing power index of exports",130.2741,,
2019,694,"Sierra Leone",1,"Value index of exports",125.882,,
2019,694,"Sierra Leone",2,"Value index of imports",98.6621,,
2019,694,"Sierra Leone",3,"Volume index of exports",115.7794,,
2019,694,"Sierra Leone",4,"Volume index of imports",96.8274,,
2019,694,"Sierra Leone",5,"Unit value index of exports",108.7258,,
2019,694,"Sierra Leone",6,"Unit value index of imports",101.8948,,
2019,694,"Sierra Leone",7,"Terms of trade index",106.7039,,
2019,694,"Sierra Leone",8,"Purchasing power index of exports",123.5411,,
2019,702,"Singapore",1,"Value index of exports",111.1428,,
2019,702,"Singapore",2,"Value index of imports",120.9294,,
2019,702,"Singapore",3,"Volume index of exports",106.5901,,
2019,702,"Singapore",4,"Volume index of imports",109.5569,,
2019,702,"Singapore",5,"Unit value index of exports",104.2712,,
2019,702,"Singapore",6,"Unit value index of imports",110.3804,,
2019,702,"Singapore",7,"Terms of trade index",94.4653,,
2019,702,"Singapore",8,"Purchasing power index of exports",100.6907,,
2019,703,"Slovakia",1,"Value index of exports",119.1137,,
2019,703,"Slovakia",2,"Value index of imports",123.5649,,
2019,703,"Slovakia",3,"Volume index of exports",99.6436,,
2019,703,"Slovakia",4,"Volume index of imports",104.3433,,
2019,703,"Slovakia",5,"Unit value index of exports",119.5398,,
2019,703,"Slovakia",6,"Unit value index of imports",118.4214,,
2019,703,"Slovakia",7,"Terms of trade index",100.9444,,
2019,703,"Slovakia",8,"Purchasing power index of exports",100.5846,,
2019,705,"Slovenia",1,"Value index of exports",140.7574,,
2019,705,"Slovenia",2,"Value index of imports",147.5998,,
2019,705,"Slovenia",3,"Volume index of exports",128.625,,
2019,705,"Slovenia",4,"Volume index of imports",132.2058,,
2019,705,"Slovenia",5,"Unit value index of exports",109.4324,,
2019,705,"Slovenia",6,"Unit value index of imports",111.6439,,
2019,705,"Slovenia",7,"Terms of trade index",98.0191,,
2019,705,"Slovenia",8,"Purchasing power index of exports",126.0771,,
2019,090,"Solomon Islands",1,"Value index of exports",137.2324,,
2019,090,"Solomon Islands",2,"Value index of imports",150.4508,,
2019,090,"Solomon Islands",3,"Volume index of exports",143.2756,,
2019,090,"Solomon Islands",4,"Volume index of imports",141.1489,,
2019,090,"Solomon Islands",5,"Unit value index of exports",95.7821,,
2019,090,"Solomon Islands",6,"Unit value index of imports",106.5902,,
2019,090,"Solomon Islands",7,"Terms of trade index",89.8602,,
2019,090,"Solomon Islands",8,"Purchasing power index of exports",128.7477,,
2019,706,"Somalia",1,"Value index of exports",85.595,,
2019,706,"Somalia",2,"Value index of imports",155.9714,,
2019,706,"Somalia",3,"Volume index of exports",78.0472,,
2019,706,"Somalia",4,"Volume index of imports",150.0165,,
2019,706,"Somalia",5,"Unit value index of exports",109.6707,,
2019,706,"Somalia",6,"Unit value index of imports",103.9695,,
2019,706,"Somalia",7,"Terms of trade index",105.4836,,
2019,706,"Somalia",8,"Purchasing power index of exports",82.327,,
2019,710,"South Africa",1,"Value index of exports",111.1276,,
2019,710,"South Africa",2,"Value index of imports",102.7597,,
2019,710,"South Africa",3,"Volume index of exports",99.0163,,
2019,710,"South Africa",4,"Volume index of imports",102.5316,,
2019,710,"South Africa",5,"Unit value index of exports",112.2317,,
2019,710,"South Africa",6,"Unit value index of imports",100.2224,,
2019,710,"South Africa",7,"Terms of trade index",111.9826,,
2019,710,"South Africa",8,"Purchasing power index of exports",110.881,,
2019,724,"Spain",1,"Value index of exports",118.3312,,
2019,724,"Spain",2,"Value index of imports",119.5282,,
2019,724,"Spain",3,"Volume index of exports",105.5112,,
2019,724,"Spain",4,"Volume index of imports",105.1134,,
2019,724,"Spain",5,"Unit value index of exports",112.1503,,
2019,724,"Spain",6,"Unit value index of imports",113.7136,,
2019,724,"Spain",7,"Terms of trade index",98.6253,,
2019,724,"Spain",8,"Purchasing power index of exports",104.0607,,
2019,144,"Sri Lanka",1,"Value index of exports",113.2129,,
2019,144,"Sri Lanka",2,"Value index of imports",105.2945,,
2019,144,"Sri Lanka",3,"Volume index of exports",114.8175,,
2019,144,"Sri Lanka",4,"Volume index of imports",110.7695,,
2019,144,"Sri Lanka",5,"Unit value index of exports",98.6025,,
2019,144,"Sri Lanka",6,"Unit value index of imports",95.0574,,
2019,144,"Sri Lanka",7,"Terms of trade index",103.7294,,
2019,144,"Sri Lanka",8,"Purchasing power index of exports",119.0996,,
2019,275,"State of Palestine",1,"Value index of exports",115.4629,,
2019,275,"State of Palestine",2,"Value index of imports",126.5414,,
2019,275,"State of Palestine",3,"Volume index of exports",110.1537,,
2019,275,"State of Palestine",4,"Volume index of imports",118.6693,,
2019,275,"State of Palestine",5,"Unit value index of exports",104.8198,,
2019,275,"State of Palestine",6,"Unit value index of imports",106.6337,,
2019,275,"State of Palestine",7,"Terms of trade index",98.2989,,
2019,275,"State of Palestine",8,"Purchasing power index of exports",108.2799,,
2019,736,"Sudan (...2011)",1,"Value index of exports",,,"Not applicable"
2019,736,"Sudan (...2011)",2,"Value index of imports",,,"Not applicable"
2019,736,"Sudan (...2011)",3,"Volume index of exports",,,"Not applicable"
2019,736,"Sudan (...2011)",4,"Volume index of imports",,,"Not applicable"
2019,736,"Sudan (...2011)",5,"Unit value index of exports",,,"Not applicable"
2019,736,"Sudan (...2011)",6,"Unit value index of imports",,,"Not applicable"
2019,736,"Sudan (...2011)",7,"Terms of trade index",,,"Not applicable"
2019,736,"Sudan (...2011)",8,"Purchasing power index of exports",,,"Not applicable"
2019,740,"Suriname",1,"Value index of exports",140.0793,,
2019,740,"Suriname",2,"Value index of imports",85.4326,,
2019,740,"Suriname",3,"Volume index of exports",121.0891,,
2019,740,"Suriname",4,"Volume index of imports",79.1913,,
2019,740,"Suriname",5,"Unit value index of exports",115.6828,,
2019,740,"Suriname",6,"Unit value index of imports",107.8812,,
2019,740,"Suriname",7,"Terms of trade index",107.2317,,
2019,740,"Suriname",8,"Purchasing power index of exports",129.8459,,
2019,752,"Sweden",1,"Value index of exports",114.678,,
2019,752,"Sweden",2,"Value index of imports",114.8651,,
2019,752,"Sweden",3,"Volume index of exports",103.3536,,
2019,752,"Sweden",4,"Volume index of imports",103.5709,,
2019,752,"Sweden",5,"Unit value index of exports",110.9569,,
2019,752,"Sweden",6,"Unit value index of imports",110.9048,,
2019,752,"Sweden",7,"Terms of trade index",100.047,,
2019,752,"Sweden",8,"Purchasing power index of exports",103.4022,,
2019,756,"Switzerland",1,"Value index of exports",108.3576,,
2019,756,"Switzerland",2,"Value index of imports",109.8025,,
2019,756,"Switzerland",3,"Volume index of exports",95.8546,,
2019,756,"Switzerland",4,"Volume index of imports",102.4525,,
2019,756,"Switzerland",5,"Unit value index of exports",113.0437,,
2019,756,"Switzerland",6,"Unit value index of imports",107.174,,
2019,756,"Switzerland",7,"Terms of trade index",105.4767,,
2019,756,"Switzerland",8,"Purchasing power index of exports",101.1044,,
2019,760,"Syrian Arab Republic",1,"Value index of exports",116.6906,,
2019,760,"Syrian Arab Republic",2,"Value index of imports",91.5844,,
2019,760,"Syrian Arab Republic",3,"Volume index of exports",112.4571,,
2019,760,"Syrian Arab Republic",4,"Volume index of imports",88.858,,
2019,760,"Syrian Arab Republic",5,"Unit value index of exports",103.7646,,
2019,760,"Syrian Arab Republic",6,"Unit value index of imports",103.0682,,
2019,760,"Syrian Arab Republic",7,"Terms of trade index",100.6756,,
2019,760,"Syrian Arab Republic",8,"Purchasing power index of exports",113.2169,,
2019,762,"Tajikistan",1,"Value index of exports",136.1608,,
2019,762,"Tajikistan",2,"Value index of imports",97.6601,,
2019,762,"Tajikistan",3,"Volume index of exports",120.0751,,
2019,762,"Tajikistan",4,"Volume index of imports",91.2717,,
2019,762,"Tajikistan",5,"Unit value index of exports",113.3963,,
2019,762,"Tajikistan",6,"Unit value index of imports",106.9993,,
2019,762,"Tajikistan",7,"Terms of trade index",105.9786,,
2019,762,"Tajikistan",8,"Purchasing power index of exports",127.2539,,
2019,764,"Thailand",1,"Value index of exports",114.9126,,
2019,764,"Thailand",2,"Value index of imports",116.5835,,
2019,764,"Thailand",3,"Volume index of exports",107.278,,
2019,764,"Thailand",4,"Volume index of imports",107.3085,,
2019,764,"Thailand",5,"Unit value index of exports",107.1166,,
2019,764,"Thailand",6,"Unit value index of imports",108.6433,,
2019,764,"Thailand",7,"Terms of trade index",98.5948,,
2019,764,"Thailand",8,"Purchasing power index of exports",105.7706,,
2019,626,"Timor-Leste",1,"Value index of exports",858.1382,,
2019,626,"Timor-Leste",2,"Value index of imports",116.2341,,
2019,626,"Timor-Leste",3,"Volume index of exports",907.3771,,
2019,626,"Timor-Leste",4,"Volume index of imports",109.3867,,
2019,626,"Timor-Leste",5,"Unit value index of exports",94.5735,,
2019,626,"Timor-Leste",6,"Unit value index of imports",106.2597,,
2019,626,"Timor-Leste",7,"Terms of trade index",89.0022,,
2019,626,"Timor-Leste",8,"Purchasing power index of exports",807.5855,,
2019,768,"Togo",1,"Value index of exports",104.4076,,
2019,768,"Togo",2,"Value index of imports",89.5101,,
2019,768,"Togo",3,"Volume index of exports",98.3072,,
2019,768,"Togo",4,"Volume index of imports",85.7951,,
2019,768,"Togo",5,"Unit value index of exports",106.2055,,
2019,768,"Togo",6,"Unit value index of imports",104.3301,,
2019,768,"Togo",7,"Terms of trade index",101.7976,,
2019,768,"Togo",8,"Purchasing power index of exports",100.0743,,
2019,772,"Tokelau",1,"Value index of exports",146.8297,,
2019,772,"Tokelau",2,"Value index of imports",83.9406,,
2019,772,"Tokelau",3,"Volume index of exports",139.6526,,
2019,772,"Tokelau",4,"Volume index of imports",21.4388,,
2019,772,"Tokelau",5,"Unit value index of exports",105.1393,,
2019,772,"Tokelau",6,"Unit value index of imports",391.536,,
2019,772,"Tokelau",7,"Terms of trade index",26.853,,
2019,772,"Tokelau",8,"Purchasing power index of exports",37.501,,
2019,776,"Tonga",1,"Value index of exports",108.6335,,
2019,776,"Tonga",2,"Value index of imports",113.3665,,
2019,776,"Tonga",3,"Volume index of exports",102.2094,,
2019,776,"Tonga",4,"Volume index of imports",107.1023,,
2019,776,"Tonga",5,"Unit value index of exports",106.2853,,
2019,776,"Tonga",6,"Unit value index of imports",105.8488,,
2019,776,"Tonga",7,"Terms of trade index",100.4123,,
2019,776,"Tonga",8,"Purchasing power index of exports",102.6309,,
2019,780,"Trinidad and Tobago",1,"Value index of exports",67.061,,
2019,780,"Trinidad and Tobago",2,"Value index of imports",68.4461,,
2019,780,"Trinidad and Tobago",3,"Volume index of exports",64.4375,,
2019,780,"Trinidad and Tobago",4,"Volume index of imports",62.7392,,
2019,780,"Trinidad and Tobago",5,"Unit value index of exports",104.0714,,
2019,780,"Trinidad and Tobago",6,"Unit value index of imports",109.0963,,
2019,780,"Trinidad and Tobago",7,"Terms of trade index",95.3941,,
2019,780,"Trinidad and Tobago",8,"Purchasing power index of exports",61.4696,,
2019,788,"Tunisia",1,"Value index of exports",106.1093,,
2019,788,"Tunisia",2,"Value index of imports",106.6423,,
2019,788,"Tunisia",3,"Volume index of exports",101.7554,,
2019,788,"Tunisia",4,"Volume index of imports",99.2361,,
2019,788,"Tunisia",5,"Unit value index of exports",104.2788,,
2019,788,"Tunisia",6,"Unit value index of imports",107.4633,,
2019,788,"Tunisia",7,"Terms of trade index",97.0366,,
2019,788,"Tunisia",8,"Purchasing power index of exports",98.74,,
2019,792,"Turkiye",1,"Value index of exports",119.771,,
2019,792,"Turkiye",2,"Value index of imports",98.4674,,
2019,792,"Turkiye",3,"Volume index of exports",125.6531,,
2019,792,"Turkiye",4,"Volume index of imports",97.8628,,
2019,792,"Turkiye",5,"Unit value index of exports",95.3187,,
2019,792,"Turkiye",6,"Unit value index of imports",100.6178,,
2019,792,"Turkiye",7,"Terms of trade index",94.7335,,
2019,792,"Turkiye",8,"Purchasing power index of exports",119.0356,,
2019,795,"Turkmenistan",1,"Value index of exports",105.9445,,
2019,795,"Turkmenistan",2,"Value index of imports",42.7632,,
2019,795,"Turkmenistan",3,"Volume index of exports",111.4114,,
2019,795,"Turkmenistan",4,"Volume index of imports",40.973,,
2019,795,"Turkmenistan",5,"Unit value index of exports",95.0931,,
2019,795,"Turkmenistan",6,"Unit value index of imports",104.3693,,
2019,795,"Turkmenistan",7,"Terms of trade index",91.1121,,
2019,795,"Turkmenistan",8,"Purchasing power index of exports",101.5093,,
2019,796,"Turks and Caicos Islands",1,"Value index of exports",88.7842,,
2019,796,"Turks and Caicos Islands",2,"Value index of imports",83.2018,,
2019,796,"Turks and Caicos Islands",3,"Volume index of exports",84.7458,,
2019,796,"Turks and Caicos Islands",4,"Volume index of imports",79.0202,,
2019,796,"Turks and Caicos Islands",5,"Unit value index of exports",104.7654,,
2019,796,"Turks and Caicos Islands",6,"Unit value index of imports",105.2919,,
2019,796,"Turks and Caicos Islands",7,"Terms of trade index",99.4999,,
2019,796,"Turks and Caicos Islands",8,"Purchasing power index of exports",84.322,,
2019,800,"Uganda",1,"Value index of exports",161.7213,,
2019,800,"Uganda",2,"Value index of imports",139.0614,,
2019,800,"Uganda",3,"Volume index of exports",160.8257,,
2019,800,"Uganda",4,"Volume index of imports",133.7168,,
2019,800,"Uganda",5,"Unit value index of exports",100.5569,,
2019,800,"Uganda",6,"Unit value index of imports",103.9969,,
2019,800,"Uganda",7,"Terms of trade index",96.6922,,
2019,800,"Uganda",8,"Purchasing power index of exports",155.5059,,
2019,804,"Ukraine",1,"Value index of exports",131.2823,,
2019,804,"Ukraine",2,"Value index of imports",162.0599,,
2019,804,"Ukraine",3,"Volume index of exports",105.2136,,
2019,804,"Ukraine",4,"Volume index of imports",131.0527,,
2019,804,"Ukraine",5,"Unit value index of exports",124.777,,
2019,804,"Ukraine",6,"Unit value index of imports",123.66,,
2019,804,"Ukraine",7,"Terms of trade index",100.9032,,
2019,804,"Ukraine",8,"Purchasing power index of exports",106.1639,,
2019,784,"United Arab Emirates",1,"Value index of exports",129.5522,,
2019,784,"United Arab Emirates",2,"Value index of imports",110.1403,,
2019,784,"United Arab Emirates",3,"Volume index of exports",122.1958,,
2019,784,"United Arab Emirates",4,"Volume index of imports",105.6999,,
2019,784,"United Arab Emirates",5,"Unit value index of exports",106.0202,,
2019,784,"United Arab Emirates",6,"Unit value index of imports",104.2009,,
2019,784,"United Arab Emirates",7,"Terms of trade index",101.746,,
2019,784,"United Arab Emirates",8,"Purchasing power index of exports",124.3293,,
2019,826,"United Kingdom",1,"Value index of exports",98.7498,,
2019,826,"United Kingdom",2,"Value index of imports",110.5087,,
2019,826,"United Kingdom",3,"Volume index of exports",110.7511,,
2019,826,"United Kingdom",4,"Volume index of imports",109.8214,,
2019,826,"United Kingdom",5,"Unit value index of exports",89.1638,,
2019,826,"United Kingdom",6,"Unit value index of imports",100.6258,,
2019,826,"United Kingdom",7,"Terms of trade index",88.6092,,
2019,826,"United Kingdom",8,"Purchasing power index of exports",98.1357,,
2019,834,"United Republic of Tanzania",1,"Value index of exports",103.5793,,
2019,834,"United Republic of Tanzania",2,"Value index of imports",86.5639,,
2019,834,"United Republic of Tanzania",3,"Volume index of exports",100.8524,,
2019,834,"United Republic of Tanzania",4,"Volume index of imports",86.3464,,
2019,834,"United Republic of Tanzania",5,"Unit value index of exports",102.7039,,
2019,834,"United Republic of Tanzania",6,"Unit value index of imports",100.2519,,
2019,834,"United Republic of Tanzania",7,"Terms of trade index",102.4458,,
2019,834,"United Republic of Tanzania",8,"Purchasing power index of exports",103.319,,
2019,840,"United States",1,"Value index of exports",109.3565,,
2019,840,"United States",2,"Value index of imports",110.8903,,
2019,840,"United States",3,"Volume index of exports",107.6193,,
2019,840,"United States",4,"Volume index of imports",109.4766,,
2019,840,"United States",5,"Unit value index of exports",101.6142,,
2019,840,"United States",6,"Unit value index of imports",101.2914,,
2019,840,"United States",7,"Terms of trade index",100.3187,,
2019,840,"United States",8,"Purchasing power index of exports",107.9623,,
2019,858,"Uruguay",1,"Value index of exports",99.9069,,
2019,858,"Uruguay",2,"Value index of imports",86.8943,,
2019,858,"Uruguay",3,"Volume index of exports",106.7593,,
2019,858,"Uruguay",4,"Volume index of imports",93.2274,,
2019,858,"Uruguay",5,"Unit value index of exports",93.5814,,
2019,858,"Uruguay",6,"Unit value index of imports",93.2068,,
2019,858,"Uruguay",7,"Terms of trade index",100.4019,,
2019,858,"Uruguay",8,"Purchasing power index of exports",107.1884,,
2019,860,"Uzbekistan",1,"Value index of exports",161.2219,,
2019,860,"Uzbekistan",2,"Value index of imports",189.6549,,
2019,860,"Uzbekistan",3,"Volume index of exports",152.2,,
2019,860,"Uzbekistan",4,"Volume index of imports",180.8432,,
2019,860,"Uzbekistan",5,"Unit value index of exports",105.9277,,
2019,860,"Uzbekistan",6,"Unit value index of imports",104.8726,,
2019,860,"Uzbekistan",7,"Terms of trade index",101.0061,,
